timestamp_ms,recv_timestamp_ms,pitch,roll,yaw,flex1,flex2,flex3,flex4,flex5,sampling_hz,accel_x,accel_y,accel_z
101446,1758102333237,55.13,37.33,-2.1,889,784,793,799,805,33.333333333333336,-0.815,0.347,0.452
101475,1758102333239,55.11,37.31,-2.12,894,789,794,792,825,34.48275862068966,-0.814,0.346,0.453
101505,1758102333241,55.1,37.31,-2.11,886,783,792,815,804,33.333333333333336,-0.814,0.345,0.453
101534,1758102333243,55.1,37.32,-2.1,895,782,791,795,809,34.48275862068966,-0.815,0.346,0.454
101564,1758102333245,55.12,37.32,-2.11,899,790,777,789,804,33.333333333333336,-0.814,0.347,0.454
101593,1758102333247,55.15,37.32,-2.1,894,788,790,798,805,34.48275862068966,-0.814,0.346,0.454
101623,1758102333248,55.16,37.34,-2.1,878,781,790,804,810,33.333333333333336,-0.813,0.346,0.452
101653,1758102333251,55.12,37.33,-2.11,886,774,789,806,808,33.333333333333336,-0.813,0.347,0.451
101683,1758102333253,55.1,37.34,-2.13,888,775,792,796,799,33.333333333333336,-0.813,0.348,0.452
101712,1758102333255,55.1,37.35,-2.14,883,782,779,792,808,34.48275862068966,-0.814,0.346,0.454
101742,1758102333257,55.12,37.36,-2.13,893,785,779,795,794,33.333333333333336,-0.814,0.346,0.455
101771,1758102333259,55.15,37.37,-2.13,896,784,793,798,807,34.48275862068966,-0.814,0.346,0.455
101801,1758102333276,55.16,37.36,-2.13,882,786,789,790,814,33.333333333333336,-0.814,0.347,0.452
101830,1758102333306,55.18,37.34,-2.14,888,773,785,808,804,34.48275862068966,-0.814,0.347,0.453
101860,1758102333335,55.18,37.33,-2.14,888,788,784,801,810,33.333333333333336,-0.814,0.345,0.453
101889,1758102333365,55.17,37.32,-2.15,896,784,795,797,813,34.48275862068966,-0.814,0.347,0.452
101919,1758102333395,55.17,37.3,-2.16,899,785,793,793,804,33.333333333333336,-0.814,0.346,0.453
101948,1758102333424,55.16,37.31,-2.16,893,771,795,791,807,34.48275862068966,-0.813,0.347,0.453
101978,1758102333453,55.15,37.29,-2.19,887,777,784,800,805,33.333333333333336,-0.813,0.347,0.453
102007,1758102333483,55.15,37.31,-2.19,892,774,804,797,804,34.48275862068966,-0.814,0.346,0.454
102037,1758102333512,55.15,37.31,-2.19,897,783,800,795,795,33.333333333333336,-0.815,0.346,0.454
102066,1758102333542,55.15,37.28,-2.19,879,779,785,792,798,34.48275862068966,-0.815,0.346,0.454
102096,1758102333571,55.13,37.29,-2.19,885,780,791,800,808,33.333333333333336,-0.815,0.345,0.454
102125,1758102333601,55.11,37.33,-2.17,882,771,789,799,795,34.48275862068966,-0.814,0.346,0.453
102154,1758102333630,55.08,37.31,-2.18,885,785,784,790,800,34.48275862068966,-0.813,0.347,0.452
102184,1758102333659,55.05,37.28,-2.19,899,783,797,796,821,33.333333333333336,-0.814,0.347,0.452
102213,1758102333689,54.99,37.27,-2.21,890,795,793,798,802,34.48275862068966,-0.813,0.347,0.453
102243,1758102333719,54.95,37.3,-2.23,914,785,792,800,800,33.333333333333336,-0.814,0.346,0.454
102272,1758102333748,54.92,37.32,-2.24,885,795,790,790,805,34.48275862068966,-0.814,0.344,0.457
102302,1758102333778,54.93,37.32,-2.23,900,783,793,794,802,33.333333333333336,-0.813,0.344,0.459
102331,1758102333807,54.96,37.31,-2.24,896,783,786,794,800,34.48275862068966,-0.813,0.345,0.457
102361,1758102333836,54.95,37.27,-2.26,883,783,789,800,810,33.333333333333336,-0.813,0.344,0.457
102390,1758102333866,54.94,37.28,-2.24,878,787,781,797,802,34.48275862068966,-0.813,0.344,0.457
102420,1758102333896,54.91,37.25,-2.23,888,783,781,792,809,33.333333333333336,-0.813,0.345,0.455
102449,1758102333925,54.88,37.26,-2.21,890,789,777,800,819,34.48275862068966,-0.811,0.347,0.457
102479,1758102333955,54.88,37.23,-2.23,888,789,786,796,809,33.333333333333336,-0.811,0.346,0.457
102509,1758102333985,54.93,37.27,-2.18,893,785,792,805,797,33.333333333333336,-0.812,0.347,0.459
102538,1758102334014,54.94,37.26,-2.18,895,782,780,796,804,34.48275862068966,-0.812,0.347,0.457
102568,1758102334043,54.97,37.25,-2.15,886,779,782,801,811,33.333333333333336,-0.811,0.347,0.456
102597,1758102334073,54.96,37.2,-2.15,894,785,780,796,796,34.48275862068966,-0.811,0.347,0.456
102627,1758102334102,54.97,37.21,-2.16,895,781,783,800,805,33.333333333333336,-0.813,0.346,0.457
102656,1758102334132,54.95,37.23,-2.13,895,783,788,791,810,34.48275862068966,-0.812,0.345,0.456
102686,1758102334161,54.92,37.23,-2.13,887,784,796,806,808,33.333333333333336,-0.81,0.348,0.454
102715,1758102334191,54.91,37.19,-2.16,892,786,786,797,798,34.48275862068966,-0.811,0.35,0.455
102745,1758102334221,54.9,37.21,-2.18,888,781,797,792,805,33.333333333333336,-0.811,0.348,0.456
102774,1758102334250,54.85,37.26,-2.2,889,781,790,802,810,34.48275862068966,-0.81,0.347,0.456
102804,1758102334279,54.86,37.25,-2.19,897,785,790,797,839,33.333333333333336,-0.811,0.347,0.458
102833,1758102334309,54.87,37.24,-2.19,898,783,792,793,813,34.48275862068966,-0.811,0.348,0.457
102863,1758102334339,54.87,37.25,-2.2,887,785,790,789,803,33.333333333333336,-0.811,0.348,0.456
102893,1758102334368,54.85,37.24,-2.22,894,779,788,800,807,33.333333333333336,-0.81,0.347,0.457
102922,1758102334397,54.86,37.24,-2.23,893,783,787,792,812,34.48275862068966,-0.812,0.346,0.458
102951,1758102334427,54.89,37.25,-2.2,889,778,788,801,801,34.48275862068966,-0.813,0.346,0.459
102981,1758102334456,54.89,37.28,-2.18,892,784,785,799,813,33.333333333333336,-0.811,0.348,0.457
103010,1758102334486,54.91,37.28,-2.2,891,779,781,810,804,34.48275862068966,-0.811,0.349,0.457
103040,1758102334516,54.91,37.27,-2.21,899,788,793,791,808,33.333333333333336,-0.811,0.349,0.457
103070,1758102334545,54.92,37.26,-2.21,893,786,791,795,807,33.333333333333336,-0.812,0.346,0.458
103099,1758102334575,54.93,37.28,-2.19,888,781,791,797,803,34.48275862068966,-0.811,0.349,0.457
103128,1758102334604,54.92,37.24,-2.22,880,785,790,793,812,34.48275862068966,-0.811,0.35,0.455
103158,1758102334634,54.91,37.22,-2.21,894,788,790,800,807,33.333333333333336,-0.811,0.348,0.457
103188,1758102334663,54.92,37.24,-2.21,876,780,796,794,807,33.333333333333336,-0.811,0.348,0.457
103217,1758102334693,54.92,37.23,-2.22,892,785,790,801,800,34.48275862068966,-0.811,0.348,0.457
103246,1758102334722,54.93,37.2,-2.22,895,787,794,793,800,34.48275862068966,-0.811,0.348,0.457
103276,1758102334752,54.93,37.19,-2.22,896,790,789,802,808,33.333333333333336,-0.812,0.347,0.458
103306,1758102334781,54.93,37.21,-2.22,890,782,787,798,807,33.333333333333336,-0.811,0.347,0.457
103335,1758102334811,54.93,37.2,-2.23,886,783,790,801,799,34.48275862068966,-0.811,0.348,0.457
103364,1758102334840,54.95,37.19,-2.24,897,786,789,798,808,34.48275862068966,-0.811,0.347,0.458
103394,1758102334870,54.98,37.21,-2.24,891,783,785,798,809,33.333333333333336,-0.813,0.347,0.458
103424,1758102334899,55.0,37.21,-2.25,892,776,788,798,810,33.333333333333336,-0.811,0.347,0.457
103453,1758102334929,55.01,37.18,-2.28,892,767,791,801,810,34.48275862068966,-0.81,0.349,0.455
103482,1758102334959,54.98,37.21,-2.3,892,776,795,783,812,34.48275862068966,-0.812,0.349,0.458
103503,1758102334978,54.98,37.19,-2.3,886,785,800,794,800,47.61904761904762,-0.813,0.348,0.457
103532,1758102335007,55.0,37.19,-2.29,886,773,777,796,805,34.48275862068966,-0.813,0.347,0.458
103561,1758102335037,55.01,37.16,-2.29,884,778,788,798,802,34.48275862068966,-0.81,0.348,0.454
103591,1758102335067,55.0,37.12,-2.31,884,793,794,804,800,33.333333333333336,-0.812,0.349,0.455
103620,1758102335096,54.99,37.17,-2.29,878,786,793,795,812,34.48275862068966,-0.813,0.346,0.456
103650,1758102335126,54.97,37.2,-2.29,892,776,788,793,802,33.333333333333336,-0.812,0.347,0.456
103679,1758102335155,54.98,37.16,-2.29,881,773,790,800,800,34.48275862068966,-0.812,0.348,0.455
103709,1758102335184,54.97,37.14,-2.29,889,787,790,797,813,33.333333333333336,-0.812,0.347,0.456
103738,1758102335214,54.98,37.15,-2.3,886,771,789,798,797,34.48275862068966,-0.812,0.347,0.457
103768,1758102335243,54.99,37.16,-2.3,901,783,786,807,791,33.333333333333336,-0.812,0.347,0.456
