segment_id,channel,start_time,end_time,peak_delta,n_points,threshold_used,method
0,flex1,1970-01-01 00:00:00.000042849,1970-01-01 00:00:00.000051561,10.0,281,0.8,diff_threshold
1,flex2,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000051561,17.0,282,0.8,diff_threshold
2,flex3,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000051561,24.0,282,0.8,diff_threshold
3,flex4,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000051561,22.0,282,0.8,diff_threshold
4,flex5,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000051561,25.0,282,0.8,diff_threshold
