segment_id,channel,start_time,end_time,peak_delta,n_points,threshold_used,method
0,flex1,1970-01-01 00:00:00.000153977,1970-01-01 00:00:00.000159554,12.0,121,0.8,diff_threshold
1,flex2,1970-01-01 00:00:00.000153977,1970-01-01 00:00:00.000159584,13.0,122,0.8,diff_threshold
2,flex3,1970-01-01 00:00:00.000153977,1970-01-01 00:00:00.000159584,18.0,122,0.8,diff_threshold
3,flex4,1970-01-01 00:00:00.000153977,1970-01-01 00:00:00.000159584,11.0,122,0.8,diff_threshold
4,flex5,1970-01-01 00:00:00.000153977,1970-01-01 00:00:00.000159584,19.0,122,0.8,diff_threshold
