segment_id,channel,start_time,end_time,peak_delta,n_points,threshold_used,method
0,flex1,1970-01-01 00:00:00.000093263,1970-01-01 00:00:00.000095517,15.0,78,0.8,diff_threshold
1,flex2,1970-01-01 00:00:00.000093263,1970-01-01 00:00:00.000095547,20.0,79,0.8,diff_threshold
2,flex3,1970-01-01 00:00:00.000093292,1970-01-01 00:00:00.000095547,11.0,78,0.8,diff_threshold
3,flex4,1970-01-01 00:00:00.000093263,1970-01-01 00:00:00.000095547,29.0,79,0.8,diff_threshold
4,flex5,1970-01-01 00:00:00.000093292,1970-01-01 00:00:00.000095547,36.0,78,0.8,diff_threshold
